feature,abs_corr
home_rushing_totalPointsPerGame_roll3,0.1438453054696481
home_passing_totalPointsPerGame_roll3,0.1438453054696481
home_points_scored_trend,0.1438453054696481
away_win_streak,0.1434186200207994
home_kicking_fieldGoalsMade20_29,0.1430739154001638
away_home_winPercent_roll5,0.13853102741497286
away_home_wins_roll5,0.1385310274149725
away_defensive_avgSackYards,0.13822742633181886
home_diff_total_pointsAgainst_roll3,0.13798763180497925
away_diff_total_pointsAgainst_roll3,0.13798763180497925
home_diff_points_allowed_trend,0.13798763180497925
away_diff_points_allowed_trend,0.13798763180497925
home_kicking_fieldGoalAttempts20_29,0.13753196944301113
home_receiving_yardsPerReception,0.13719975870139656
home_receiving_avgGain,0.13719975870139656
home_returning_puntReturnsStartedInsideThe20,0.13704856169209165
away_scoring_totalPointsPerGame_roll5,0.13652861197603944
away_scoring_totalPoints_roll5,0.13652861197603944
home_total_avgPointsAgainst_std,0.1355246560930964
home_total_pointsAgainst_std,0.1355246560930964
away_miscellaneous_redzoneScoringPct,0.13465616967941646
away_miscellaneous_redzoneEfficiencyPct,0.13465616967941646
home_total_pointsAgainst_roll5,0.13464695630617438
home_total_avgPointsAgainst_roll5,0.13464695630617438
away_scoring_kickExtraPointsMade_std,0.13447944936798767
away_kicking_extraPointsMade_std,0.13447944936798767
home_kicking_fieldGoalsMade30_39,0.13437565962025366
away_kicking_extraPointAttempts_std,0.13384204306355865
away_scoring_kickExtraPoints_std,0.13384204306355865
home_road_losses_std,0.1337467964402952
away_scoring_totalPoints_std,0.1334481686700134
away_scoring_totalPointsPerGame_std,0.1334481686700134
home_defensive_avgStuffYards,0.13323154442749166
away_home_losses_roll5,0.13289548803979104
away_home_losses_std,0.13276657706924877
away_scoring_totalTouchdowns_roll5,0.13236463929768835
away_scoring_totalTouchdowns_std,0.13211852646889952
home_kicking_extraPointAttempts_roll5,0.13205825395313958
home_scoring_kickExtraPoints_roll5,0.13205825395313958
home_miscellaneous_redzoneScoringPct,0.1318444959504462
home_miscellaneous_redzoneEfficiencyPct,0.1318444959504462
home_kicking_extraPointsMade_roll5,0.13150733670173886
home_scoring_kickExtraPointsMade_roll5,0.13150733670173886
away_opp_total_pointsAgainst_roll5,0.13126444002532736
away_kicking_extraPointsMade_roll5,0.13104927125682905
away_scoring_kickExtraPointsMade_roll5,0.13104927125682905
home_road_wins_std,0.13079294423378432
home_road_winPercent_std,0.1307929442337842
away_kicking_extraPointAttempts_roll5,0.1307613997543272
away_scoring_kickExtraPoints_roll5,0.1307613997543272
away_returning_puntReturns,0.1305193435721057
away_passing_passingTouchdownPct_roll5,0.12928317513367363
home_defensive_stuffs,0.1292338768978237
away_returning_puntReturnYards,0.12908108765192639
away_home_winPercent_std,0.1285747712934247
away_home_wins_std,0.12857477129342462
away_passing_passingYardsPerGame,0.12829651513432885
away_passing_netPassingYards,0.12829651513432885
away_passing_yardsPerGame,0.12829651513432885
away_passing_netPassingYardsPerGame,0.12829651513432885
away_passing_passingYards,0.12829651513432885
away_passing_netYardsPerPassAttempt_roll5,0.12751410581480732
away_passing_passingTouchdownPct_std,0.12678284220670483
home_returning_puntReturns,0.1263575173497549
away_kicking_fieldGoalAttempts40_49,0.12621905681797757
away_returning_puntReturnsStartedInsideThe20,0.12604304270391226
home_home_losses_roll5,0.12577834786256176
home_road_losses_roll3,0.12541066236142898
away_passing_netYardsPerPassAttempt_std,0.12473704959881474
away_kicking_longFieldGoalAttempt,0.12456799440301487
away_passing_quarterbackRating_std,0.12456077065219445
away_passing_QBRating_std,0.12456077065219445
away_scoring_totalPointsPerGame_roll3,0.12448829047625098
away_scoring_totalPoints_roll3,0.12448829047625098
home_scoring_totalPointsPerGame_roll5,0.12426596672097705
home_scoring_totalPoints_roll5,0.12426596672097705
home_home_winPercent_roll5,0.12421126856559281
home_home_wins_roll5,0.12421126856559273
away_passing_quarterbackRating_roll5,0.12393893823758718
away_passing_QBRating_roll5,0.12393893823758718
home_returning_puntReturnYards,0.12366738640830646
home_kicking_fieldGoalAttempts30_39,0.12242702666567536
away_passing_passingBigPlays,0.12138413427729869
away_receiving_receivingBigPlays,0.12138413427729869
away_defensive_avgStuffYards,0.1209657545396929
away_passing_netYardsPerPassAttempt_roll3,0.12061191289750117
away_scoring_kickExtraPointsMade_roll3,0.12030670377990993
away_kicking_extraPointsMade_roll3,0.12030670377990993
home_road_wins_roll3,0.12013781536773491
home_road_winPercent_roll3,0.1201378153677343
away_scoring_kickExtraPoints_roll3,0.11971974203880678
away_kicking_extraPointAttempts_roll3,0.11971974203880678
home_scoring_totalTouchdowns_roll5,0.11947490566061024
home_diff_cpoe_3wk,0.1188249725607447
away_diff_cpoe_3wk,0.1188249725607447
home_scoring_kickExtraPoints_std,0.1185092517215803
home_kicking_extraPointAttempts_std,0.1185092517215803
away_scoring_totalTouchdowns_roll3,0.11813105484054913
away_receiving_longReception,0.11754468883131994
away_passing_longPassing,0.11754468883131994
away_passing_quarterbackRating_roll3,0.11751974149343217
away_passing_QBRating_roll3,0.11751974149343217
home_scoring_kickExtraPointsMade_std,0.11744860153262388
home_kicking_extraPointsMade_std,0.11744860153262388
away_punting_puntsInside10Pct,0.11644393827203596
home_total_avgPointsAgainst_roll3,0.11640104171521123
home_total_pointsAgainst_roll3,0.11640104171521123
home_points_allowed_trend,0.11640104171521123
away_passing_yardsPerPassAttempt_roll5,0.1163311816844927
home_receiving_longReception,0.11601287084904396
home_passing_longPassing,0.11601287084904396
away_opp_points_allowed_trend,0.11576535894359244
away_opp_total_pointsAgainst_roll3,0.11576535894359244
away_passing_yardsPerPassAttempt_std,0.11547800808665057
home_passing_netYardsPerPassAttempt_roll5,0.11536142380624231
home_home_winPercent_std,0.11524503940294904
home_home_wins_std,0.11524503940294885
away_road_losses_roll5,0.11467062894912261
home_scoring_kickExtraPoints_roll3,0.11451072366090764
home_kicking_extraPointAttempts_roll3,0.11451072366090764
away_passing_yardsPerPassAttempt_roll3,0.11402715787871119
home_kicking_extraPointsMade_roll3,0.11376298803267706
home_scoring_kickExtraPointsMade_roll3,0.11376298803267706
home_passing_passingTouchdownPct_roll5,0.11274772931768907
home_scoring_totalPoints_std,0.11199072559696427
home_scoring_totalPointsPerGame_std,0.11199072559696427
away_kicking_totalKickingPoints_roll5,0.11128249045773178
home_scoring_totalPoints_roll3,0.11091155878984481
home_scoring_totalPointsPerGame_roll3,0.11091155878984481
away_passing_passingTouchdownPct_roll3,0.11073633120702292
home_passing_netYardsPerPassAttempt_roll3,0.11026112302102072
home_punting_puntReturnYards,0.10970686689371252
home_home_losses_std,0.10944821673430137
away_road_winPercent_roll5,0.10840975352453754
away_road_wins_roll5,0.10840975352453738
home_receiving_receivingFumblesLost,0.10831637109957844
away_punting_puntsInside20Pct,0.10805938329639758
home_miscellaneous_redzoneTouchdownPct,0.10798623963773626
away_returning_longPuntReturn,0.10782880601078407
away_road_winPercent_std,0.10776133891106629
away_road_wins_std,0.10776133891106604
away_punting_puntReturnYards,0.10720904254227823
away_passing_avgGain_roll3,0.10707616154684343
away_passing_avgGain_std,0.10699080938502094
home_scoring_totalTouchdowns_std,0.10664088462532563
away_passing_avgGain_roll5,0.1064444640159077
away_defensive_fumbleTouchdowns,0.1061959566172822
